WMC,class_BC,chemin,class,classe_LOC,classe_CLOC,classe_DC
45,0.012136752136752136,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\PinNeedle.java,PinNeedle extends MeterNeedle,130,71,0.5461538461538461
42,0.013690476190476189,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\PlumNeedle.java,PlumNeedle extends MeterNeedle,120,69,0.575
60,0.008333333333333333,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\PointerNeedle.java,PointerNeedle extends MeterNeedle,140,70,0.5
48,0.012254901960784314,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\ShipNeedle.java,ShipNeedle extends MeterNeedle,119,70,0.5882352941176471
38,0.015692901979719943,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\WindNeedle.java,WindNeedle extends ArrowNeedle,109,65,0.5963302752293578
97,0.006356498050317825,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java,AbstractDialLayer,193,119,0.616580310880829
148,0.0034579547427513167,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\ArcDialFrame.java,ArcDialFrame extends AbstractDialLayer,467,239,0.5117773019271948
96,0.006112258953168044,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialBackground.java,DialBackground extends AbstractDialLayer,242,142,0.5867768595041323
124,0.004600740349021682,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialCap.java,DialCap extends AbstractDialLayer,305,174,0.5704918032786885
20,0.04406779661016949,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialFrame.java,DialFrame extends DialLayer ,59,52,0.8813559322033898
42,0.02054154995331466,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialLayer.java,DialLayer ,102,88,0.8627450980392157
17,0.04743833017077798,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java,DialLayerChangeEvent extends ChartChangeEvent ,62,50,0.8064516129032258
17,0.0530565167243368,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeListener.java,DialLayerChangeListener extends EventListener ,51,46,0.9019607843137255
266,0.0018946968485042395,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialPlot.java,DialPlot extends Plot,752,379,0.5039893617021277
147,0.003425569516062653,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,DialPointer extends AbstractDialLayer,562,283,0.50355871886121
18,0.05114638447971781,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialScale.java,DialScale extends DialLayer ,63,58,0.9206349206349206
122,0.004586531038554107,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialTextAnnotation.java,DialTextAnnotation extends AbstractDialLayer,361,202,0.5595567867036011
247,0.002129906706565745,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java,DialValueIndicator extends AbstractDialLayer,690,363,0.5260869565217391
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\package-info.java,,4,3,0.75
108,0.004974695192086496,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\StandardDialFrame.java,StandardDialFrame extends AbstractDialLayer,322,173,0.5372670807453416
134,0.004008092529678971,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\StandardDialRange.java,StandardDialRange extends AbstractDialLayer,391,210,0.5370843989769821
373,0.0014631411098845256,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java,StandardDialScale extends AbstractDialLayer,918,501,0.545751633986928
463,8.582094889362493E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\flow\FlowPlot.java,FlowPlot extends Plot,755,300,0.3973509933774834
4,0.1875,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\flow\package-info.java,,4,3,0.75
38,0.019736842105263157,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\AbstractPieLabelDistributor.java,AbstractPieLabelDistributor,96,72,0.75
221,0.0017342772005612753,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\MultiplePiePlot.java,MultiplePiePlot extends Plot,574,220,0.3832752613240418
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\package-info.java,,4,3,0.75
89,0.0052774940415389856,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\PieLabelDistributor.java,PieLabelDistributor extends AbstractPieLabelDistributor ,198,93,0.4696969696969697
14,0.0625,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\PieLabelLinkStyle.java,PieLabelLinkStyle ,48,42,0.875
80,0.006867588932806324,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\PieLabelRecord.java,PieLabelRecord,253,139,0.549407114624506
1316,3.5795710550057285E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\PiePlot.java,PiePlot<K extends Comparable<K>> extends Plot,2921,1376,0.47107155083875385
56,0.01180514046622833,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\pie\PiePlotState.java,PiePlotState extends RendererState ,239,158,0.6610878661087866
1538,3.6072465575289023E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java,AbstractRenderer,2774,1539,0.5547945205479452
15,0.059770114942528735,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java,AreaRendererEndType ,58,52,0.896551724137931
384,0.001097470238095238,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\DefaultPolarItemRenderer.java,DefaultPolarItemRenderer extends AbstractRenderer,840,354,0.42142857142857143
55,0.010837438423645322,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\GrayPaintScale.java,GrayPaintScale,203,121,0.5960591133004927
100,0.004796511627906977,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java,LookupPaintScale,344,165,0.4796511627906977
18,0.049707602339181284,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\NotOutlierException.java,NotOutlierException extends Exception ,57,51,0.8947368421052632
67,0.009594882729211088,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\Outlier.java,Outlier,196,126,0.6428571428571429
60,0.011431623931623931,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\OutlierList.java,OutlierList ,156,107,0.6858974358974359
72,0.009554140127388535,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,OutlierListCollection ,157,108,0.6878980891719745
2,0.375,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\package-info.java,,4,3,0.75
21,0.042400521852576645,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\PaintScale.java,PaintScale ,73,65,0.8904109589041096
46,0.017558528428093644,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java,PolarItemRenderer ,182,147,0.8076923076923077
32,0.021844660194174758,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\RendererState.java,RendererState ,103,72,0.6990291262135923
115,0.003309276535821158,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\RendererUtils.java,RendererUtils ,247,94,0.3805668016194332
106,0.003976524791575253,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java,WaferMapRenderer extends AbstractRenderer ,344,145,0.42151162790697677
633,6.331409322539202E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer extends AbstractRenderer,1542,618,0.40077821011673154
111,0.003223959745698876,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java,AreaRenderer extends AbstractCategoryItemRenderer,299,107,0.35785953177257523
28,0.031037414965986394,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\BarPainter.java,BarPainter ,84,73,0.8690476190476191
526,8.254119138149556E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\BarRenderer.java,BarRenderer extends AbstractCategoryItemRenderer,1200,521,0.43416666666666665
386,0.0010726207786356469,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer extends AbstractCategoryItemRenderer,1012,419,0.4140316205533597
520,0.001695889239322179,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java,CategoryItemRenderer extends ChartElement, LegendItemSource ,1439,1269,0.881862404447533
64,0.010248655913978494,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java,CategoryItemRendererState extends RendererState ,186,122,0.6559139784946236
110,0.004320987654320987,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java,CategoryStepRenderer extends AbstractCategoryItemRenderer,324,154,0.47530864197530864
16,0.054086538461538464,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java,DefaultCategoryItemRenderer extends LineAndShapeRenderer,52,45,0.8653846153846154
191,0.0019338710438186878,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java,GanttRenderer extends IntervalBarRenderer,555,205,0.36936936936936937
130,0.002850678733031674,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java,GradientBarPainter,340,126,0.37058823529411766
110,0.00312157721796276,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java,GroupedStackedBarRenderer extends StackedBarRenderer,332,114,0.3433734939759036
91,0.005144855144855145,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java,IntervalBarRenderer extends BarRenderer ,220,103,0.4681818181818182
162,0.002120110764970578,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java,LayeredBarRenderer extends BarRenderer,428,147,0.34345794392523366
132,0.003421309872922776,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java,LevelRenderer extends AbstractCategoryItemRenderer,403,182,0.45161290322580644
397,0.0012887352820572901,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java,LineAndShapeRenderer extends AbstractCategoryItemRenderer,774,396,0.5116279069767442
139,0.0032979701431552527,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,MinMaxCategoryRenderer extends AbstractCategoryItemRenderer ,493,226,0.45841784989858014
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\package-info.java,,4,3,0.75
242,0.0020506391803633887,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\ScatterRenderer.java,ScatterRenderer extends AbstractCategoryItemRenderer,534,265,0.49625468164794007
192,0.0018550228310502282,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\StackedAreaRenderer.java,StackedAreaRenderer extends AreaRenderer,438,156,0.3561643835616438
135,0.0028045386426889317,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\StackedBarRenderer.java,StackedBarRenderer extends BarRenderer,346,131,0.3786127167630058
68,0.0069889341875364,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\StandardBarPainter.java,StandardBarPainter,202,96,0.4752475247524752
177,0.002028663045612198,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\StatisticalBarRenderer.java,StatisticalBarRenderer extends BarRenderer,518,186,0.3590733590733591
164,0.0022615366998740413,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java,StatisticalLineAndShapeRenderer extends LineAndShapeRenderer,426,158,0.37089201877934275
176,0.002238292011019284,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\category\WaterfallBarRenderer.java,WaterfallBarRenderer extends BarRenderer ,429,169,0.3939393939393939
647,5.598218306173861E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\AbstractXYItemRenderer.java,AbstractXYItemRenderer extends AbstractRenderer,1524,552,0.36220472440944884
338,0.0014105698702275718,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java,CandlestickRenderer extends AbstractXYItemRenderer,818,390,0.4767726161369193
151,0.002644968502665159,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\ClusteredXYBarRenderer.java,ClusteredXYBarRenderer extends XYBarRenderer,328,131,0.39939024390243905
134,0.0032104921616175415,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java,CyclicXYItemRenderer extends StandardXYItemRenderer,437,188,0.4302059496567506
15,0.05897435897435897,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\DefaultXYItemRenderer.java,DefaultXYItemRenderer extends XYLineAndShapeRenderer,52,46,0.8846153846153846
146,0.0034847392453737085,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java,DeviationRenderer extends XYLineAndShapeRenderer ,342,174,0.5087719298245614
144,0.002684200157604413,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\DeviationStepRenderer.java,DeviationStepRenderer extends DeviationRenderer ,282,109,0.38652482269503546
130,0.002836396641706376,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java,GradientXYBarPainter,339,125,0.3687315634218289
198,0.002322330447330447,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\HighLowRenderer.java,HighLowRenderer extends AbstractXYItemRenderer,448,206,0.45982142857142855
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\package-info.java,,4,3,0.75
111,0.004409815220626031,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java,SamplingXYLineRenderer extends AbstractXYItemRenderer,333,163,0.4894894894894895
200,0.0022495894909688014,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java,StackedXYAreaRenderer extends XYAreaRenderer,609,274,0.44991789819376027
208,0.0016578249336870027,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2.java,StackedXYAreaRenderer2 extends XYAreaRenderer2,493,170,0.3448275862068966
195,0.0020567667626491155,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java,StackedXYBarRenderer extends XYBarRenderer ,374,150,0.40106951871657753
68,0.0069889341875364,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java,StandardXYBarPainter,202,96,0.4752475247524752
353,0.0013693209298819746,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,StandardXYItemRenderer extends AbstractXYItemRenderer,902,436,0.48337028824833705
125,0.0027515923566878977,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java,VectorRenderer extends AbstractXYItemRenderer,314,108,0.34394904458598724
47,0.009892939422686,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\WindItemRenderer.java,WindItemRenderer extends AbstractXYItemRenderer,157,73,0.46496815286624205
293,0.001393585300567426,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,XYAreaRenderer extends AbstractXYItemRenderer,649,265,0.4083204930662558
129,0.0031442809682012338,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer2.java,XYAreaRenderer2 extends AbstractXYItemRenderer,392,159,0.40561224489795916
28,0.03080357142857143,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java,XYBarPainter ,80,69,0.8625
514,8.309762085947708E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,XYBarRenderer extends AbstractXYItemRenderer,1084,463,0.42712177121771217
223,0.0021124411666604897,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java,XYBlockRenderer extends AbstractXYItemRenderer,484,228,0.47107438016528924
261,0.0015733379331252973,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer extends AbstractXYItemRenderer,733,301,0.4106412005457026
127,0.0030128870547130164,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYBubbleRenderer.java,XYBubbleRenderer extends AbstractXYItemRenderer,311,119,0.38263665594855306
436,7.681424839210853E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java,XYDifferenceRenderer extends AbstractXYItemRenderer,1057,354,0.33491012298959316
111,0.0044776919776919775,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYDotRenderer.java,XYDotRenderer extends AbstractXYItemRenderer,336,167,0.49702380952380953
140,0.00351118760757315,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYErrorRenderer.java,XYErrorRenderer extends XYLineAndShapeRenderer ,415,204,0.491566265060241
476,0.0018332879496938187,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java,XYItemRenderer extends ChartElement, LegendItemSource ,1327,1158,0.8726450640542577
61,0.013060709782021257,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java,XYItemRendererState extends RendererState ,182,145,0.7967032967032966
539,9.620647044447733E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,XYLineAndShapeRenderer extends AbstractXYItemRenderer,1078,559,0.5185528756957328
262,0.0019831028768574612,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java,XYShapeRenderer extends AbstractXYItemRenderer,562,292,0.5195729537366548
162,0.0027997760179185667,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,XYSplineRenderer extends XYLineAndShapeRenderer ,463,210,0.4535637149028078
221,0.002178352620830497,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java,XYStepAreaRenderer extends AbstractXYItemRenderer,565,272,0.4814159292035398
102,0.0047158103747828245,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\XYStepRenderer.java,XYStepRenderer extends XYLineAndShapeRenderer,316,152,0.4810126582278481
114,0.004275128253847615,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\renderer\xy\YIntervalRenderer.java,YIntervalRenderer extends AbstractXYItemRenderer,277,135,0.48736462093862815
60,0.011386138613861388,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\AbstractOverlay.java,AbstractOverlay ,101,69,0.6831683168316832
35,0.019799498746867168,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\ApplicationFrame.java,ApplicationFrame extends JFrame,114,79,0.6929824561403509
27,0.025881302989736725,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\ChartFrame.java,ChartFrame extends JFrame ,83,58,0.6987951807228916
30,0.023611111111111114,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\ChartMouseEvent.java,ChartMouseEvent extends EventObject,96,68,0.7083333333333334
22,0.040061633281972264,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\ChartMouseListener.java,ChartMouseListener extends EventListener ,59,52,0.8813559322033898
1262,3.428900734764443E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\ChartPanel.java,ChartPanel extends JPanel,2750,1190,0.43272727272727274
347,8.792929061901204E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\CrosshairOverlay.java,CrosshairOverlay extends AbstractOverlay,567,173,0.30511463844797176
86,0.004038143427070157,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\DefaultSelectionZoomStrategy.java,DefaultSelectionZoomStrategy,239,83,0.3472803347280335
54,0.009992006394884092,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\MouseWheelHandler.java,MouseWheelHandler,139,75,0.539568345323741
34,0.01809954751131222,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\NumberCellRenderer.java,NumberCellRenderer extends DefaultTableCellRenderer ,78,48,0.6153846153846154
47,0.019367157665030006,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\Overlay.java,Overlay ,78,71,0.9102564102564102
18,0.04888888888888889,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java,OverlayChangeEvent extends EventObject ,50,44,0.88
17,0.05269607843137255,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\OverlayChangeListener.java,OverlayChangeListener extends EventListener ,48,43,0.8958333333333334
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\package-info.java,,4,3,0.75
67,0.0068726136758070116,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\PolarChartPanel.java,PolarChartPanel extends ChartPanel ,215,99,0.4604651162790698
49,0.017346938775510204,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java,SelectionZoomStrategy extends Serializable ,160,136,0.85
73,0.0072655717853629,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\UIUtils.java,UIUtils ,181,96,0.5303867403314917
16,0.055288461538461536,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\ChartEditor.java,ChartEditor ,52,46,0.8846153846153846
13,0.06923076923076923,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\ChartEditorFactory.java,ChartEditorFactory ,50,45,0.9
35,0.022222222222222223,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\ChartEditorManager.java,ChartEditorManager ,81,63,0.7777777777777778
