WMC;class_BC;chemin;class;classe_LOC;classe_CLOC;classe_DC
2;0.375;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\package-info.java;;4;3;0.75
49;0.01257374987909856;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\PieSectionEntity.java;PieSectionEntity<K extends Comparable<K>> extends ChartEntity ;211;130;0.6161137440758294
49;0.011922663802363051;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\PlotEntity.java;PlotEntity extends ChartEntity ;190;111;0.5842105263157895
40;0.01368421052631579;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java;StandardEntityCollection implements EntityCollection,;190;104;0.5473684210526316
19;0.04339796860572484;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\TickLabelEntity.java;TickLabelEntity extends ChartEntity implements Cloneable, ;57;47;0.8245614035087719
50;0.01168421052631579;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\TitleEntity.java;TitleEntity extends ChartEntity ;190;111;0.5842105263157895
27;0.024202420242024205;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java;XYAnnotationEntity extends ChartEntity implements Serializable ;101;66;0.6534653465346535
31;0.020451191229179842;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\entity\XYItemEntity.java;XYItemEntity extends ChartEntity ;153;97;0.6339869281045751
16;0.04924242424242424;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java;AnnotationChangeEvent extends ChartChangeEvent ;66;52;0.7878787878787878
17;0.05176470588235294;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java;AnnotationChangeListener extends EventListener ;50;44;0.88
17;0.048387096774193554;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\AxisChangeEvent.java;AxisChangeEvent extends ChartChangeEvent ;62;51;0.8225806451612904
27;0.03367003367003367;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\AxisChangeListener.java;AxisChangeListener extends EventListener ;55;50;0.9090909090909091
19;0.037070938215102975;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartChangeEvent.java;ChartChangeEvent extends EventObject ;115;81;0.7043478260869566
13;0.06710310965630115;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartChangeEventType.java;;47;41;0.8723404255319149
23;0.039297658862876256;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartChangeListener.java;ChartChangeListener extends EventListener ;52;47;0.9038461538461539
18;0.03864734299516908;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartProgressEvent.java;ChartProgressEvent extends java.util.EventObject ;115;80;0.6956521739130435
14;0.06349206349206349;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartProgressEventType.java;;45;40;0.8888888888888888
18;0.049886621315192746;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\ChartProgressListener.java;ChartProgressListener extends EventListener ;49;44;0.8979591836734694
17;0.04855275443510737;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\MarkerChangeEvent.java;MarkerChangeEvent extends ChartChangeEvent ;63;52;0.8253968253968254
17;0.05176470588235294;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\MarkerChangeListener.java;MarkerChangeListener extends EventListener ;50;44;0.88
5;0.16666666666666669;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\package-info.java;;6;5;0.8333333333333334
17;0.04779411764705882;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\PlotChangeEvent.java;PlotChangeEvent extends ChartChangeEvent ;64;52;0.8125
18;0.05;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\PlotChangeListener.java;PlotChangeListener extends EventListener ;50;45;0.9
34;0.022988505747126436;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\RendererChangeEvent.java;RendererChangeEvent extends ChartChangeEvent ;87;68;0.7816091954022989
17;0.05282112845138055;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\RendererChangeListener.java;RendererChangeListener extends EventListener ;49;44;0.8979591836734694
16;0.050204918032786885;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\TitleChangeEvent.java;TitleChangeEvent extends ChartChangeEvent ;61;49;0.8032786885245902
18;0.05;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\event\TitleChangeListener.java;TitleChangeListener extends EventListener ;50;45;0.9
28;0.027408637873754155;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGenerator.java;DynamicDriveToolTipTagFragmentGenerator;86;66;0.7674418604651163
70;0.006455469216975493;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java;ImageMapUtils ;239;108;0.45188284518828453
20;0.04057971014492754;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGenerator.java;OverLIBToolTipTagFragmentGenerator;69;56;0.8115942028985508
3;0.25;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\package-info.java;;4;3;0.75
18;0.0452991452991453;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGenerator.java;StandardToolTipTagFragmentGenerator;65;53;0.8153846153846154
15;0.05555555555555556;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java;StandardURLTagFragmentGenerator;66;55;0.8333333333333334
20;0.04672131147540984;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java;ToolTipTagFragmentGenerator ;61;57;0.9344262295081968
22;0.039589442815249266;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java;URLTagFragmentGenerator ;62;54;0.8709677419354839
30;0.023391812865497075;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\Args.java;Args ;114;80;0.7017543859649122
65;0.006710310965630115;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\ArrayUtils.java;ArrayUtils ;188;82;0.43617021276595747
60;0.00814176245210728;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\CloneUtils.java;CloneUtils ;174;85;0.4885057471264368
56;0.011811755952380954;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\HashUtils.java;HashUtils ;192;127;0.6614583333333334
53;0.008496813694864427;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\LineUtils.java;LineUtils ;151;68;0.4503311258278146
3;0.25;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\package-info.java;;4;3;0.75
104;0.004018369690011481;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\PaintUtils.java;PaintUtils ;201;84;0.417910447761194
244;0.0014286083673786007;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\SerialUtils.java;SerialUtils ;634;221;0.34858044164037855
184;0.0025228949942206814;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\internal\ShapeUtils.java;ShapeUtils ;489;227;0.46421267893660534
115;0.0045910611128002436;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java;;286;151;0.527972027972028
93;0.005553031450350851;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java;AbstractPieItemLabelGenerator implements Serializable ;213;110;0.5164319248826291
148;0.0034320034320034316;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java;AbstractXYItemLabelGenerator implements Cloneable, Serializable ;315;160;0.5079365079365079
46;0.013239620791108206;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java;BoxAndWhiskerToolTipGenerator;133;81;0.6090225563909775
58;0.010320543953375425;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java;BoxAndWhiskerXYToolTipGenerator extends StandardXYToolTipGenerator;142;85;0.5985915492957746
99;0.005300943317472244;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java;BubbleXYItemLabelGenerator extends AbstractXYItemLabelGenerator;242;127;0.5247933884297521
31;0.029325513196480937;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java;CategoryItemLabelGenerator ;77;70;0.9090909090909091
26;0.03502747252747253;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java;CategorySeriesLabelGenerator ;56;51;0.9107142857142857
31;0.029613960867265997;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java;CategoryToolTipGenerator ;61;56;0.9180327868852459
17;0.052941176470588235;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java;CrosshairLabelGenerator ;50;45;0.9
55;0.009897794513179129;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java;CustomXYToolTipGenerator implements XYToolTipGenerator,;169;92;0.5443786982248521
19;0.04678362573099415;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java;FlowLabelGenerator ;54;48;0.8888888888888888
78;0.006021756021756022;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java;HighLowItemLabelGenerator implements XYItemLabelGenerator, ;198;93;0.4696969696969697
54;0.010321797207043107;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java;IntervalCategoryItemLabelGenerator;122;68;0.5573770491803278
61;0.008952447389838391;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java;IntervalCategoryToolTipGenerator;141;77;0.5460992907801419
133;0.0036224163647986364;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java;IntervalXYItemLabelGenerator extends AbstractXYItemLabelGenerator;247;119;0.4817813765182186
132;0.00370993889512408;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java;IntervalXYToolTipGenerator extends AbstractXYItemLabelGenerator;243;119;0.4897119341563786
13;0.05351170568561873;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java;;92;64;0.6956521739130435
51;0.010841983852364475;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java;ItemLabelPosition implements Serializable ;170;94;0.5529411764705883
90;0.005241090146750524;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java;MultipleXYSeriesLabelGenerator implements XYSeriesLabelGenerator,;212;100;0.4716981132075472
3;0.25;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\package-info.java;;4;3;0.75
38;0.022910216718266253;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java;PieSectionLabelGenerator<K extends Comparable<K>> ;85;74;0.8705882352941177
17;0.05337690631808279;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java;PieToolTipGenerator ;54;49;0.9074074074074074
44;0.014695830485304168;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardCategoryItemLabelGenerator.java;StandardCategoryItemLabelGenerator;133;86;0.6466165413533834
51;0.01184640522875817;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java;StandardCategorySeriesLabelGenerator implements;144;87;0.6041666666666666
38;0.01680672268907563;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java;StandardCategoryToolTipGenerator;119;76;0.6386554621848739
43;0.013580037345102698;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java;StandardCrosshairLabelGenerator implements CrosshairLabelGenerator,;137;80;0.583941605839416
37;0.015981198589894243;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java;StandardFlowLabelGenerator implements FlowLabelGenerator, Serializable ;115;68;0.591304347826087
81;0.0077831454643048845;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java;StandardPieSectionLabelGenerator;230;145;0.6304347826086957
44;0.016208597603946443;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java;StandardPieToolTipGenerator extends AbstractPieItemLabelGenerator;129;92;0.7131782945736435
81;0.008206665239420537;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java;StandardXYItemLabelGenerator extends AbstractXYItemLabelGenerator;173;115;0.6647398843930635
58;0.010618862754053437;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java;StandardXYSeriesLabelGenerator implements XYSeriesLabelGenerator,;151;93;0.6158940397350994
76;0.008696309739866908;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java;StandardXYToolTipGenerator extends AbstractXYItemLabelGenerator;174;115;0.6609195402298851
95;0.00555935292777398;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java;StandardXYZToolTipGenerator extends StandardXYToolTipGenerator;231;122;0.5281385281385281
52;0.010724852071005918;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java;SymbolicXYItemLabelGenerator implements XYItemLabelGenerator,;156;87;0.5576923076923077
19;0.04775828460038987;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java;XYItemLabelGenerator ;54;49;0.9074074074074074
26;0.03508771929824561;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java;XYSeriesLabelGenerator ;57;52;0.9122807017543859
18;0.050314465408805034;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java;XYToolTipGenerator ;53;48;0.9056603773584906
20;0.04528301886792453;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java;XYZToolTipGenerator extends XYToolTipGenerator ;53;48;0.9056603773584906
242;0.002111491596384449;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendGraphic.java;LegendGraphic extends AbstractBlock;683;349;0.5109809663250366
298;0.0018400049157830775;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendItem.java;LegendItem implements Cloneable, Serializable ;983;539;0.5483214649033571
32;0.018566176470588235;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendItemBlockContainer.java;LegendItemBlockContainer extends BlockContainer ;170;101;0.5941176470588235
33;0.01835253947930004;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendItemCollection.java;LegendItemCollection implements Cloneable, Serializable ;142;86;0.6056338028169014
16;0.05625;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendItemSource.java;LegendItemSource ;50;45;0.9
13;0.06837606837606837;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java;;45;40;0.8888888888888888
180;0.0024311183144246355;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\LegendTitle.java;LegendTitle extends Title;617;270;0.4376012965964344
1;0.75;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\package-info.java;;4;3;0.75
203;0.0020165791079427915;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java;PaintScaleLegend extends Title implements AxisChangeListener,;662;271;0.4093655589123867
41;0.014447724095075345;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CategoryCrosshairState.java;CategoryCrosshairState<R extends Comparable<R>, C extends Comparable<C>> ;157;93;0.5923566878980892
52;0.011604774535809019;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CategoryMarker.java;CategoryMarker extends Marker implements Cloneable, Serializable ;174;105;0.603448275862069
1665;2.801829023363403E-4;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CategoryPlot.java;CategoryPlot<R extends Comparable<R>, C extends Comparable<C>> ;4523;2110;0.4665045323900066
12;0.07269503546099292;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CenterTextMode.java;;47;41;0.8723404255319149
245;0.0016979059160368878;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java;CombinedDomainCategoryPlot extends CategoryPlot;613;255;0.4159869494290375
270;0.0016079755587715067;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CombinedDomainXYPlot.java;CombinedDomainXYPlot<S extends Comparable<S>> extends XYPlot<S>;691;300;0.4341534008683068
193;0.0021027214648624178;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java;CombinedRangeCategoryPlot extends CategoryPlot;515;209;0.4058252427184466
235;0.0018246492325933734;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CombinedRangeXYPlot.java;CombinedRangeXYPlot<S extends Comparable<S>> extends XYPlot<S>;646;277;0.42879256965944273
308;0.001816062276002929;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\Crosshair.java;Crosshair implements Cloneable, PublicCloneable, Serializable ;674;377;0.5593471810089021
103;0.0064425266690638855;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\CrosshairState.java;CrosshairState ;324;215;0.6635802469135802
15;0.06111111111111111;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java;;60;55;0.9166666666666666
142;0.0028442794998935297;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\DefaultDrawingSupplier.java;DefaultDrawingSupplier implements DrawingSupplier, Cloneable,;463;187;0.4038876889848812
14;0.0625;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\DialShape.java;;48;42;0.875
24;0.03598484848484849;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\DrawingSupplier.java;DrawingSupplier ;88;76;0.8636363636363636
327;0.0014662572449434532;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\FastScatterPlot.java;FastScatterPlot extends Plot implements ValueAxisPlot, Pannable,;974;467;0.4794661190965092
73;0.007996662262707739;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\IntervalMarker.java;IntervalMarker extends Marker implements Cloneable, Serializable ;197;115;0.583756345177665
232;0.0023946360153256708;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\Marker.java;;603;335;0.5555555555555556
58;0.009491466388018111;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\MeterInterval.java;MeterInterval implements Serializable ;198;109;0.5505050505050505
375;0.0011923187159644597;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\MeterPlot.java;MeterPlot extends Plot implements Serializable, Cloneable ;1163;520;0.4471195184866724
2;0.375;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\package-info.java;;4;3;0.75
17;0.05073529411764706;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\Pannable.java;Pannable ;80;69;0.8625
523;9.683446959209205E-4;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\Plot.java;;1319;668;0.5064442759666414
24;0.03461538461538462;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\PlotOrientation.java;;65;54;0.8307692307692308
93;0.005987292277614858;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java;PlotRenderingInfo implements Cloneable, Serializable ;264;147;0.5568181818181818
18;0.042805100182149364;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\PlotState.java;PlotState ;61;47;0.7704918032786885
14;0.0587557603686636;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\PolarAxisLocation.java;;62;51;0.8225806451612904
666;6.965140044987954E-4;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\PolarPlot.java;PolarPlot extends Plot implements ValueAxisPlot, Zoomable,;1841;854;0.46387832699619774
231;0.0020751735037449325;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\RingPlot.java;RingPlot extends PiePlot implements Cloneable, Serializable ;630;302;0.4793650793650794
14;0.06527093596059114;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java;;58;53;0.9137931034482759
480;9.839318240957586E-4;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\SpiderWebPlot.java;SpiderWebPlot extends Plot implements Cloneable, Serializable ;1281;605;0.4722872755659641
416;0.0011353345408054549;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\ThermometerPlot.java;ThermometerPlot extends Plot implements ValueAxisPlot,;1444;682;0.47229916897506924
16;0.055424528301886794;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java;ValueAxisPlot ;53;47;0.8867924528301887
38;0.01793372319688109;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\ValueMarker.java;ValueMarker extends Marker ;135;92;0.6814814814814815
126;0.0031827641082139797;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\WaferMapPlot.java;WaferMapPlot extends Plot implements RendererChangeListener,;389;156;0.40102827763496146
14;0.06318681318681318;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\XYCrosshairState.java;XYCrosshairState extends CrosshairState ;52;46;0.8846153846153846
1813;2.501507936446417E-4;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\XYPlot.java;XYPlot<S extends Comparable<S>> extends Plot ;4981;2259;0.4535233888777354
52;0.01693835965359144;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\Zoomable.java;Zoomable ;151;133;0.8807947019867549
55;0.00909090909090909;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java;ArrowNeedle extends MeterNeedle implements Cloneable, ;156;78;0.5
226;0.001927287656235745;C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\plot\compass\CompassPlot.java;CompassPlot extends Plot implements Cloneable, Serializable ;776;338;0.43556701030927836
